SHOT_ID_NUMBER,MATCH_ID,KNOCKOUT_MATCH,GAME_SEASON,OPPONENT,HOME_AWAY,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL
3196,21200326,0,2012-13,MANU @ WAS,AWAY,43,1,Right Side(R),Right Corner,230,15,10.433333333,0
3197,21200326,0,2012-13,MANU @ WAS,AWAY,39,3,Right Side(R),Mid Range,162,112,7.033333333,0
3198,21200326,0,2012-13,MANU @ WAS,AWAY,43,3,Right Side(R),Right Corner,230,-5,5.633333333,0
3199,21200326,0,2012-13,MANU @ WAS,AWAY,34,3,Left Side(L),Mid Range,-101,107,4,1
3200,21200326,0,2012-13,MANU @ WAS,AWAY,21,3,Center(C),Goal Area,9,-13,2.383333333,1
3201,21200326,0,2012-13,MANU @ WAS,AWAY,35,4,Left Side(L),Mid Range,-136,69,9.5,0
3202,21200326,0,2012-13,MANU @ WAS,AWAY,27,4,Center(C),Goal Line,78,3,9.433333333,0
3203,21200326,0,2012-13,MANU @ WAS,AWAY,38,4,Center(C),Mid Range,26,186,9.166666667,0
3204,21200326,0,2012-13,MANU @ WAS,AWAY,28,4,Center(C),Goal Line,17,85,8.8,1
3205,21200326,0,2012-13,MANU @ WAS,AWAY,44,4,Right Side Center(RC),Penalty Spot,143,205,16,0
3206,21200326,0,2012-13,MANU @ WAS,AWAY,46,4,Right Side Center(RC),Penalty Spot,95,249,2.983333333,0
3207,21200326,0,2012-13,MANU @ WAS,AWAY,37,4,Right Side(R),Mid Range,0,93,0.8666666667,0
3208,20800015,0,2008-09,MANU @ LAC,AWAY,20,1,Center(C),Goal Area,0,0,7.366666667,1
3209,20800015,0,2008-09,MANU @ LAC,AWAY,45,1,Left Side Center(LC),Penalty Spot,-169,187,6.75,0
3210,20800015,0,2008-09,MANU @ LAC,AWAY,38,1,Right Side Center(RC),Mid Range,118,142,4.883333333,1
3211,20800015,0,2008-09,MANU @ LAC,AWAY,39,1,Right Side Center(RC),Mid Range,124,153,4.35,1
3212,20800015,0,2008-09,MANU @ LAC,AWAY,20,1,Center(C),Goal Area,0,0,6.044006456,0
3213,20800015,0,2008-09,MANU @ LAC,AWAY,28,2,Center(C),Goal Line,-19,82,2.466666667,0
3214,20800015,0,2008-09,MANU @ LAC,AWAY,25,3,Center(C),Goal Line,-13,50,11.383333333,1
3215,20800015,0,2008-09,MANU @ LAC,AWAY,20,3,Center(C),Goal Area,0,0,9.383333333,0
3216,20800015,0,2008-09,MANU @ LAC,AWAY,29,3,Left Side(L),Goal Line,-68,61,8.216666667,0
3217,20800015,0,2008-09,MANU @ LAC,AWAY,47,3,Right Side Center(RC),Penalty Spot,146,235,4.333333333,0
3218,20800015,0,2008-09,MANU @ LAC,AWAY,24,3,Center(C),Goal Line,9,44,3.333333333,1
3219,20800015,0,2008-09,MANU @ LAC,AWAY,40,3,Left Side(L),Mid Range,-199,20,2.466666667,0
3220,21500697,0,2015-16,MANU vs. CHI,HOME,43,3,Left Side Center(LC),Penalty Spot,-191,0,11.4,0
3221,21500697,0,2015-16,MANU vs. CHI,HOME,31,1,Right Side(R),Mid Range,97,56,6.883333333,0
3222,21500697,0,2015-16,MANU vs. CHI,HOME,27,1,Center(C),Goal Line,-79,7,3.933333333,0
3223,21500697,0,2015-16,MANU vs. CHI,HOME,31,2,Center(C),Goal Line,4,115,8.516666667,1
3224,21500697,0,2015-16,MANU vs. CHI,HOME,44,2,Left Side Center(LC),Penalty Spot,-79,228,6.116666667,0
3225,21500697,0,2015-16,MANU vs. CHI,HOME,43,2,Center(C),Penalty Spot,58,232,4.416666667,1
3226,21500697,0,2015-16,MANU vs. CHI,HOME,44,2,Right Side Center(RC),Penalty Spot,218,120,113.256666667,0
3227,21500697,0,2015-16,MANU vs. CHI,HOME,45,3,Left Side Center(LC),Penalty Spot,-83,242,11.633333333,0
3228,21500697,0,2015-16,MANU vs. CHI,HOME,44,3,Right Side Center(RC),Penalty Spot,125,213,9.65,1
3229,21500697,0,2015-16,MANU vs. CHI,HOME,35,3,Left Side(L),Mid Range,-112,105,7.6,1
3230,21500697,0,2015-16,MANU vs. CHI,HOME,45,3,Right Side Center(RC),Penalty Spot,127,218,5.383333333,0
3231,21500697,0,2015-16,MANU vs. CHI,HOME,35,3,Left Side(L),Mid Range,-119,0,4.666666667,0
3232,20300138,0,2003-04,MANU vs. MIA,HOME,41,1,Left Side Center(LC),Mid Range,-103,186,11.183333333,1
3233,20300138,0,2003-04,MANU vs. MIA,HOME,40,2,Left Side Center(LC),Mid Range,-125,161,11.4,1
3234,20300138,0,2003-04,MANU vs. MIA,HOME,24,2,Center(C),Goal Line,8,49,9.366666667,1
3235,20300138,0,2003-04,MANU vs. MIA,HOME,47,3,Right Side Center(RC),Penalty Spot,143,233,11.013093333,0
3236,20300138,0,2003-04,MANU vs. MIA,HOME,39,3,Left Side Center(LC),Mid Range,-128,143,4.083333333,0
3237,20300138,0,2003-04,MANU vs. MIA,HOME,32,4,Left Side(L),Mid Range,-85,87,11.25,1
3238,20300138,0,2003-04,MANU vs. MIA,HOME,35,4,Right Side(R),Mid Range,89,123,9.2,1
3239,20300138,0,2003-04,MANU vs. MIA,HOME,36,4,Right Side Center(RC),Mid Range,115,122,4.916666667,1
3240,20300138,0,2003-04,MANU vs. MIA,HOME,39,4,Right Side(R),Mid Range,192,-14,3.233333333,0
3241,29900473,0,1999-00,MANU @ SEA,AWAY,40,1,Center(C),Mid Range,-12,209,11.733333333,0
3242,29900473,0,1999-00,MANU @ SEA,AWAY,33,1,Right Side(R),Mid Range,132,21,8.65,0
3243,29900473,0,1999-00,MANU @ SEA,AWAY,31,1,Left Side(L),Mid Range,-119,-3,6.5,1
3244,29900473,0,1999-00,MANU @ SEA,AWAY,43,1,Right Side Center(RC),Penalty Spot,162,177,4.866666667,1
3245,29900473,0,1999-00,MANU @ SEA,AWAY,34,1,Left Side(L),Mid Range,-126,66,2.533333333,0
3246,29900473,0,1999-00,MANU @ SEA,AWAY,36,2,Right Side(R),Mid Range,169,5,5.3,0
3247,29900473,0,1999-00,MANU @ SEA,AWAY,37,2,Right Side(R),Mid Range,154,76,2.866666667,0
3248,29900473,0,1999-00,MANU @ SEA,AWAY,45,2,Right Side Center(RC),Penalty Spot,102,233,1.55,1
3249,29900473,0,1999-00,MANU @ SEA,AWAY,23,3,Center(C),Goal Area,-12,38,5.266666667,1
3250,29900473,0,1999-00,MANU @ SEA,AWAY,46,3,Center(C),Penalty Spot,-18,261,4.183333333,0
3251,29900473,0,1999-00,MANU @ SEA,AWAY,45,4,Left Side Center(LC),Penalty Spot,-96,239,11.7,0
3252,29900473,0,1999-00,MANU @ SEA,AWAY,23,4,Center(C),Goal Area,-3,33,8.75,1
3253,29900473,0,1999-00,MANU @ SEA,AWAY,37,4,Left Side Center(LC),Mid Range,-113,128,6.816666667,1
3254,20000519,0,2000-01,MANU vs. CLE,HOME,33,1,Center(C),Mid Range,-10,133,10.466666667,1
3255,20000519,0,2000-01,MANU vs. CLE,HOME,36,1,Left Side Center(LC),Mid Range,-71,154,8.366666667,0
3256,20000519,0,2000-01,MANU vs. CLE,HOME,40,2,Center(C),Mid Range,-44,205,10.683333333,0
3257,20000519,0,2000-01,MANU vs. CLE,HOME,44,2,Right Side Center(RC),Penalty Spot,172,181,56.716666667,0
3258,20000519,0,2000-01,MANU vs. CLE,HOME,38,3,Left Side Center(LC),Mid Range,-107,154,11.233333333,1
3259,20000519,0,2000-01,MANU vs. CLE,HOME,40,3,Right Side(R),Mid Range,207,-15,9.566666667,1
3260,20000519,0,2000-01,MANU vs. CLE,HOME,31,3,Right Side(R),Mid Range,81,78,8.966666667,0
3261,20000519,0,2000-01,MANU vs. CLE,HOME,20,3,Center(C),Goal Area,0,0,7.95,0
3262,20000519,0,2000-01,MANU vs. CLE,HOME,35,3,Left Side(L),Mid Range,-157,-2,7.633333333,1
3263,20000519,0,2000-01,MANU vs. CLE,HOME,29,3,Left Side(L),Mid Range,-98,2,1.716666667,0
3264,20000519,0,2000-01,MANU vs. CLE,HOME,20,3,Center(C),Goal Area,0,0,0.65,0
3265,20000519,0,2000-01,MANU vs. CLE,HOME,20,3,Center(C),Goal Area,0,0,0.6166666667,1
3266,20000519,0,2000-01,MANU vs. CLE,HOME,49,3,Right Side Center(RC),Penalty Spot,123,270,0.05,0
3267,20000519,0,2000-01,MANU vs. CLE,HOME,34,4,Right Side(R),Mid Range,144,13,10.583333333,1
3268,20000519,0,2000-01,MANU vs. CLE,HOME,31,4,Left Side(L),Mid Range,-115,-23,7.383333333,0
3269,20000519,0,2000-01,MANU vs. CLE,HOME,20,4,Center(C),Goal Area,0,0,6.883333333,0
3270,20000519,0,2000-01,MANU vs. CLE,HOME,45,4,Center(C),Mid Range,66,243,5.25,0
3271,20000519,0,2000-01,MANU vs. CLE,HOME,38,4,Right Side(R),Mid Range,159,99,4.85,1
3272,20000519,0,2000-01,MANU vs. CLE,HOME,33,4,Left Side(L),Mid Range,-130,0,4.35,1
3273,20000519,0,2000-01,MANU vs. CLE,HOME,39,4,Right Side Center(RC),Mid Range,117,0,3.066666667,0
3274,29900658,0,1999-00,MANU vs. UTA,HOME,37,1,Left Side Center(LC),Mid Range,-134,109,10.983333333,1
3275,29900658,0,1999-00,MANU vs. UTA,HOME,33,1,Left Side(L),Mid Range,-134,0,5.85,1
3276,29900658,0,1999-00,MANU vs. UTA,HOME,20,1,Center(C),Goal Area,0,0,5.55,1
3277,29900658,0,1999-00,MANU vs. UTA,HOME,37,1,Center(C),Mid Range,-6,175,4.033333333,0
3278,29900658,0,1999-00,MANU vs. UTA,HOME,44,1,Left Side Center(LC),Penalty Spot,-128,214,0.2666666667,0
3279,29900658,0,1999-00,MANU vs. UTA,HOME,20,2,Center(C),Goal Area,0,0,10.333333333,0
3280,29900658,0,1999-00,MANU vs. UTA,HOME,20,3,Center(C),Goal Area,0,0,7.2,1
3281,21500301,0,2015-16,MANU @ DET,AWAY,45,1,Right Side Center(RC),Penalty Spot,92,237,11.433333333,0
3282,21500301,0,2015-16,MANU @ DET,AWAY,36,1,Right Side Center(RC),Mid Range,66,149,10.133333333,0
3283,21500301,0,2015-16,MANU @ DET,AWAY,42,1,Right Side(R),Right Corner,228,21,9.166666667,0
3284,21500301,0,2015-16,MANU @ DET,AWAY,33,1,Center(C),Goal Line,-58,126,6.416666667,0
3285,21500301,0,2015-16,MANU @ DET,AWAY,36,2,Left Side(L),Mid Range,-148,62,7.533333333,0
3286,21500301,0,2015-16,MANU @ DET,AWAY,45,3,Left Side Center(LC),Penalty Spot,-176,183,6.044006456,0
3287,21500301,0,2015-16,MANU @ DET,AWAY,39,3,Right Side(R),Mid Range,186,41,8.583333333,0
3288,21500301,0,2015-16,MANU @ DET,AWAY,44,3,Right Side(R),Right Corner,230,70,7.6,1
3289,21500301,0,2015-16,MANU @ DET,AWAY,35,3,Right Side(R),Mid Range,140,67,6.9,0
3290,21500301,0,2015-16,MANU @ DET,AWAY,46,3,Left Side Center(LC),Penalty Spot,-160,213,6.25,0
3291,21500301,0,2015-16,MANU @ DET,AWAY,20,3,Right Side(R),Mid Range,168,7,3.516666667,0
3292,21500301,0,2015-16,MANU @ DET,AWAY,40,3,Right Side(R),Mid Range,184,101,2.083333333,0
3293,20101164,0,2001-02,MANU vs. SEA,AWAY,45,3,Right Side Center(RC),Penalty Spot,159,0,5.716666667,0
3294,20101164,0,2001-02,MANU vs. SEA,HOME,30,3,Right Side(R),Goal Line,79,72,10.866666667,0
3295,20101164,0,2001-02,MANU vs. SEA,HOME,20,3,Center(C),Goal Area,0,0,10.333333333,1
3296,20101164,0,2001-02,MANU vs. SEA,HOME,20,3,Center(C),Goal Area,0,0,9.8,0
3297,20101164,0,2001-02,MANU vs. SEA,HOME,20,3,Center(C),Goal Area,0,0,4.683333333,1
3298,20101164,0,2001-02,MANU vs. SEA,HOME,38,3,Right Side Center(RC),Mid Range,79,169,3.55,0
3299,20101164,0,2001-02,MANU vs. SEA,HOME,42,3,Right Side(R),Right Corner,222,0,2.15,1
3300,20101164,0,2001-02,MANU vs. SEA,HOME,46,3,Left Side Center(LC),Penalty Spot,-134,232,1.566666667,0
3301,20101164,0,2001-02,MANU vs. SEA,HOME,39,4,Right Side Center(RC),Mid Range,79,175,6.966666667,0
3302,20101164,0,2001-02,MANU vs. SEA,HOME,20,4,Center(C),Goal Area,0,0,5.816666667,1
3303,20101164,0,2001-02,MANU vs. SEA,HOME,32,4,Right Side(R),Mid Range,123,-11,5.283333333,0
3304,29900635,0,1999-00,MANU @ SAS,AWAY,40,1,Left Side Center(LC),Mid Range,-104,179,8.716666667,1
3305,29900635,0,1999-00,MANU @ SAS,AWAY,38,1,Left Side Center(LC),Mid Range,-59,173,8.2,1
3306,29900635,0,1999-00,MANU @ SAS,AWAY,36,3,Left Side Center(LC),Mid Range,-104,134,7.066666667,0
3307,29900635,0,1999-00,MANU @ SAS,AWAY,33,1,Right Side(R),Mid Range,134,29,5.016666667,1
3308,29900635,0,1999-00,MANU @ SAS,AWAY,37,1,Center(C),Mid Range,-6,173,0.65,0
3309,29900635,0,1999-00,MANU @ SAS,AWAY,44,2,Right Side Center(RC),Penalty Spot,201,145,7.753333333,0
3310,29900635,0,1999-00,MANU @ SAS,AWAY,35,2,Right Side(R),Mid Range,156,5,0.6166666667,0
3311,29900635,0,1999-00,MANU @ SAS,AWAY,30,2,Center(C),Goal Line,-27,98,0.3,1
3312,29900635,0,1999-00,MANU @ SAS,AWAY,40,3,Center(C),Mid Range,8,209,8.283333333,0
3313,29900635,0,1999-00,MANU @ SAS,AWAY,21,3,Center(C),Goal Area,16,1,7.283333333,1
3314,29900635,0,1999-00,MANU @ SAS,AWAY,39,3,Left Side Center(LC),Mid Range,-104,169,0.4666666667,1
3315,29900635,0,1999-00,MANU @ SAS,AWAY,38,4,Right Side Center(RC),Mid Range,68,169,9.283333333,1
3316,29900635,0,1999-00,MANU @ SAS,AWAY,38,4,Left Side Center(LC),Mid Range,-111,151,7.9,0
3317,20000753,0,2000-01,MANU @ IND,AWAY,21,1,Center(C),Goal Area,9,11,10.633333333,1
3318,20000753,0,2000-01,MANU @ IND,AWAY,38,1,Right Side Center(RC),Mid Range,134,129,6.2,1
3319,20000753,0,2000-01,MANU @ IND,AWAY,37,1,Right Side(R),Mid Range,148,97,5.783333333,0
3320,20000753,0,2000-01,MANU @ IND,AWAY,22,3,Center(C),Goal Area,22,4,9.683333333,0
3321,20000753,0,2000-01,MANU @ IND,AWAY,26,2,Center(C),Goal Line,51,40,4.763093333,1
3322,20000753,0,2000-01,MANU @ IND,AWAY,42,2,Left Side(L),Mid Range,-206,91,0.5,0
3323,20000753,0,2000-01,MANU @ IND,AWAY,34,3,Center(C),Goal Line,-71,129,11.55,1
3324,20000753,0,2000-01,MANU @ IND,AWAY,21,3,Center(C),Goal Area,9,15,11.233333333,0
3325,20000753,0,2000-01,MANU @ IND,AWAY,26,3,Center(C),Goal Line,-56,28,9.533333333,0
3326,20000753,0,2000-01,MANU @ IND,AWAY,29,3,Left Side(L),Mid Range,-94,15,7.833333333,1
3327,20000753,0,2000-01,MANU @ IND,AWAY,34,3,Right Side(R),Mid Range,140,11,5.333333333,1
3328,20000753,0,2000-01,MANU @ IND,AWAY,48,3,Center(C),Penalty Spot,1,289,3.916666667,0
3329,20000753,0,2000-01,MANU @ IND,AWAY,23,3,Center(C),Goal Area,1,34,2.916666667,0
3330,20000753,0,2000-01,MANU @ IND,AWAY,36,4,Left Side(L),Mid Range,-162,4,11.766666667,0
3331,20000753,0,2000-01,MANU @ IND,AWAY,20,4,Center(C),Goal Area,9,0,7.566666667,1
3332,20000753,0,2000-01,MANU @ IND,AWAY,30,4,Center(C),Goal Line,-48,91,6,0
3333,20000753,0,2000-01,MANU @ IND,AWAY,29,4,Left Side(L),Mid Range,-94,-4,4.816666667,0
3334,20000753,0,2000-01,MANU @ IND,AWAY,38,4,Left Side Center(LC),Mid Range,-65,169,4.3,0
3335,20000753,0,2000-01,MANU @ IND,AWAY,20,4,Center(C),Goal Area,9,4,3.066666667,1
3336,20000753,0,2000-01,MANU @ IND,AWAY,43,4,Right Side(R),Right Corner,237,4,0.03333333333,0
3337,20900952,0,2009-10,MANU vs. TOR,HOME,20,3,Center(C),Goal Area,0,0,7.633333333,1
3338,20900952,0,2009-10,MANU vs. TOR,HOME,30,3,Left Side(L),Goal Line,-78,0,7.733333333,1
3339,20900952,0,2009-10,MANU vs. TOR,HOME,32,1,Center(C),Goal Line,-51,116,2.85,0
3340,20900952,0,2009-10,MANU vs. TOR,HOME,20,1,Center(C),Goal Area,0,0,1.166666667,1
3341,20900952,0,2009-10,MANU vs. TOR,HOME,32,2,Right Side(R),Mid Range,125,6,6.466666667,1
3342,20900952,0,2009-10,MANU vs. TOR,HOME,20,2,Center(C),Goal Area,0,0,3.233333333,1
3343,20900952,0,2009-10,MANU vs. TOR,HOME,45,2,Left Side Center(LC),Penalty Spot,-212,134,2.35,0
3344,20900952,0,2009-10,MANU vs. TOR,HOME,28,3,Left Side(L),Mid Range,-86,9,10.866666667,0
3345,20900952,0,2009-10,MANU vs. TOR,HOME,41,1,Right Side Center(RC),Mid Range,108,187,9.183333333,0
3346,20900952,0,2009-10,MANU vs. TOR,HOME,20,3,Center(C),Goal Area,0,0,8.816666667,1
3347,20900952,0,2009-10,MANU vs. TOR,HOME,25,3,Center(C),Goal Line,-32,41,5.516666667,0
3348,20900952,0,2009-10,MANU vs. TOR,HOME,28,3,Center(C),Goal Line,6,80,4.633333333,0
3349,20900952,0,2009-10,MANU vs. TOR,HOME,40,4,Left Side Center(LC),Mid Range,-131,160,7.35,1
3350,20900952,0,2009-10,MANU vs. TOR,HOME,37,4,Left Side(L),Mid Range,-161,58,6.066666667,1
3351,20900952,0,2009-10,MANU vs. TOR,HOME,34,4,Right Side(R),Mid Range,119,86,3.266666667,0
3352,20900952,0,2009-10,MANU vs. TOR,HOME,22,4,Center(C),Goal Area,-21,4,2.116666667,0
3353,20900952,0,2009-10,MANU vs. TOR,HOME,20,4,Center(C),Mid Range,0,0,0.9,0
3354,20600340,0,2006-07,MANU vs. HOU,HOME,37,1,Right Side Center(RC),Mid Range,0,110,5.483333333,0
3355,20600340,0,2006-07,MANU vs. HOU,HOME,35,2,Right Side(R),Mid Range,0,-9,10.466666667,1
3356,20600340,0,2006-07,MANU vs. HOU,HOME,38,2,Right Side Center(RC),Mid Range,141,122,9.666666667,0
3357,20600340,0,2006-07,MANU vs. HOU,HOME,36,2,Center(C),Mid Range,-79,141,8.416666667,1
3358,20600340,0,2006-07,MANU vs. HOU,HOME,36,2,Right Side(R),Mid Range,167,10,7.9,0
3359,20600340,0,2006-07,MANU vs. HOU,HOME,45,2,Right Side Center(RC),Penalty Spot,167,194,5.016666667,1
3360,20600340,0,2006-07,MANU vs. HOU,HOME,36,2,Center(C),Mid Range,-29,166,3.75,1
3361,20600340,0,2006-07,MANU vs. HOU,HOME,38,2,Center(C),Mid Range,3,186,3.15,0
3362,20600340,0,2006-07,MANU vs. HOU,HOME,44,2,Right Side Center(RC),Penalty Spot,169,183,2.816666667,1
3363,20600340,0,2006-07,MANU vs. HOU,HOME,37,2,Left Side Center(LC),Mid Range,-126,115,2.266666667,1
3364,20600340,0,2006-07,MANU vs. HOU,HOME,40,3,Right Side Center(RC),Mid Range,146,145,11.566666667,0
3365,20600340,0,2006-07,MANU vs. HOU,HOME,20,3,Center(C),Goal Area,0,0,11.233333333,0
3366,20600340,0,2006-07,MANU vs. HOU,HOME,45,3,Left Side Center(LC),Penalty Spot,-161,202,9.566666667,1
3367,20600340,0,2006-07,MANU vs. HOU,HOME,34,3,Right Side(R),Mid Range,149,0,8.6,0
3368,20600340,0,2006-07,MANU vs. HOU,HOME,33,3,Center(C),Goal Line,-48,130,7.95,1
3369,20600340,0,2006-07,MANU vs. HOU,HOME,45,3,Left Side Center(LC),Penalty Spot,-145,207,6.783333333,0
3370,20600340,0,2006-07,MANU vs. HOU,HOME,36,3,Right Side(R),Mid Range,164,-5,3.283333333,0
3371,20600340,0,2006-07,MANU vs. HOU,HOME,37,3,Center(C),Mid Range,-171,0,2.533333333,1
3372,20600340,0,2006-07,MANU vs. HOU,HOME,37,3,Left Side(L),Mid Range,-176,22,1.283333333,0
3373,20600340,0,2006-07,MANU vs. HOU,HOME,32,4,Center(C),Mid Range,-112,64,8.933333333,0
3374,20600340,0,2006-07,MANU vs. HOU,HOME,46,4,Left Side Center(LC),Penalty Spot,-202,166,8.116666667,1
3375,20600340,0,2006-07,MANU vs. HOU,HOME,46,4,Right Side Center(RC),Penalty Spot,148,214,7.75,0
3376,20600340,0,2006-07,MANU vs. HOU,HOME,20,4,Center(C),Goal Area,0,0,7.25,0
3377,20600340,0,2006-07,MANU vs. HOU,HOME,20,4,Center(C),Goal Area,0,0,6.416666667,1
3378,20600340,0,2006-07,MANU vs. HOU,HOME,37,4,Right Side(R),Mid Range,172,-5,6.016666667,0
3379,20600340,0,2006-07,MANU vs. HOU,HOME,45,4,Right Side Center(RC),Penalty Spot,167,191,5.533333333,0
3380,20600340,0,2006-07,MANU vs. HOU,HOME,62.4,4,Right Side(R),Mid Range,154,10,0.06666666667,0
3381,20600340,0,2006-07,MANU vs. HOU,HOME,43,5,Right Side Center(RC),Mid Range,161,169,4.266666667,0
3382,20600340,0,2006-07,MANU vs. HOU,HOME,25,3,Center(C),Goal Line,6,53,0.9333333333,1
3383,20600340,0,2006-07,MANU vs. HOU,HOME,20,6,Center(C),Goal Area,0,0,4.25,1
3384,20600340,0,2006-07,MANU vs. HOU,HOME,31,6,Right Side(R),Mid Range,112,2,2.383333333,1
3385,20600340,0,2006-07,MANU vs. HOU,HOME,20,6,Center(C),Goal Area,0,0,1.266666667,1
3386,20500130,0,2005-06,MANU vs. LAC,HOME,37,3,Right Side(R),Mid Range,174,-11,8.95,1
3387,20500130,0,2005-06,MANU vs. LAC,HOME,35,1,Left Side(L),Mid Range,-100,120,4.35,0
3388,20500130,0,2005-06,MANU vs. LAC,HOME,39,1,Center(C),Mid Range,23,191,2.466666667,1
3389,20500130,0,2005-06,MANU vs. LAC,HOME,35,1,Right Side(R),Mid Range,108,115,1.5,0
3390,20500130,0,2005-06,MANU vs. LAC,HOME,38,2,Left Side Center(LC),Mid Range,-141,122,11.716666667,1
3391,20500130,0,2005-06,MANU vs. LAC,HOME,34,2,Left Side(L),Mid Range,-148,-1,9.733333333,1
3392,20500130,0,2005-06,MANU vs. LAC,HOME,38,2,Right Side Center(RC),Mid Range,102,150,8,0
3393,20500130,0,2005-06,MANU vs. LAC,HOME,20,2,Center(C),Goal Area,0,0,4.05,1
3394,20500130,0,2005-06,MANU vs. LAC,HOME,40,2,Center(C),Mid Range,51,199,1.966666667,0
3395,20500130,0,2005-06,MANU vs. LAC,HOME,25,2,Center(C),Goal Line,24,48,0.8666666667,0
3396,20500130,0,2005-06,MANU vs. LAC,HOME,45,2,Center(C),Penalty Spot,-23,252,0.1166666667,0
3397,20500130,0,2005-06,MANU vs. LAC,HOME,20,1,Center(C),Goal Area,0,0,6.75,0
3398,20500130,0,2005-06,MANU vs. LAC,HOME,38,3,Left Side Center(LC),Mid Range,-133,125,11.133333333,0
3399,20500130,0,2005-06,MANU vs. LAC,HOME,41,3,Left Side Center(LC),Mid Range,-82,202,7.97976,0
3400,20500130,0,2005-06,MANU vs. LAC,HOME,32,3,Center(C),Goal Line,0,127,5.083333333,1
3401,20500130,0,2005-06,MANU vs. LAC,HOME,38,3,Right Side Center(RC),Mid Range,112,145,4.25,1
3402,20500130,0,2005-06,MANU vs. LAC,HOME,41,3,Left Side Center(LC),Mid Range,-146,158,2.2,0
3403,20500130,0,2005-06,MANU vs. LAC,HOME,36,4,Right Side Center(RC),Mid Range,135,100,4.066666667,0
3404,20500130,0,2005-06,MANU vs. LAC,HOME,21,4,Center(C),Mid Range,0,0,4,0
3405,20500130,0,2005-06,MANU vs. LAC,HOME,42,4,Right Side(R),Right Corner,227,-18,2.333333333,0
3406,20500130,0,2005-06,MANU vs. LAC,HOME,40,4,Left Side(L),Mid Range,-182,86,1.95,0
3407,20500130,0,2005-06,MANU vs. LAC,HOME,45,4,Left Side Center(LC),Penalty Spot,-200,166,0.7333333333,0
3408,20500130,0,2005-06,MANU vs. LAC,HOME,48,4,Left Side Center(LC),Penalty Spot,-130,248,0.1666666667,0
3409,21000053,0,2010-11,MANU vs. MEM,HOME,30,1,Center(C),Mid Range,-98,26,9.783333333,1
3410,21000053,0,2010-11,MANU vs. MEM,HOME,22,1,Center(C),Goal Area,0,23,4.95,1
3411,21000053,0,2010-11,MANU vs. MEM,HOME,38,1,Left Side Center(LC),Mid Range,-87,160,3.516666667,1
3412,21000053,0,2010-11,MANU vs. MEM,HOME,45,2,Left Side Center(LC),Penalty Spot,-100,236,3.883333333,1
3413,21000053,0,2010-11,MANU vs. MEM,HOME,48,2,Left Side Center(LC),Penalty Spot,-105,261,2.7,1
3414,21000053,0,2010-11,MANU vs. MEM,HOME,47,2,Left Side Center(LC),Penalty Spot,-157,224,2.45,1
3415,21000053,0,2010-11,MANU vs. MEM,HOME,47,2,Right Side Center(RC),Penalty Spot,149,0,1.816666667,0
3416,21000053,0,2010-11,MANU vs. MEM,HOME,22,2,Center(C),Goal Area,-24,14,0.4,0
3417,21000053,0,2010-11,MANU vs. MEM,HOME,46,3,Right Side Center(RC),Penalty Spot,200,170,11.233333333,0
3418,21000053,0,2010-11,MANU vs. MEM,HOME,23,3,Center(C),Goal Area,-7,30,10.633333333,0
3419,21000053,0,2010-11,MANU vs. MEM,HOME,21,3,Center(C),Goal Area,-5,17,8.233333333,0
3420,40500154,1,2005-06,MANU vs. PHX,HOME,20,1,Center(C),Goal Area,0,0,11.816666667,1
3421,40500154,1,2005-06,MANU vs. PHX,HOME,20,1,Center(C),Goal Area,0,0,10.533333333,1
3422,40500154,1,2005-06,MANU vs. PHX,HOME,27,1,Center(C),Goal Line,23,71,4.666666667,1
3423,40500154,1,2005-06,MANU vs. PHX,HOME,40,2,Right Side Center(RC),Mid Range,94,179,0,0
3424,40500154,1,2005-06,MANU vs. PHX,HOME,37,2,Right Side Center(RC),Mid Range,79,158,0,0
3425,40500154,1,2005-06,MANU vs. PHX,HOME,27,3,Center(C),Goal Line,-29,66,9.7,0
3426,40500154,1,2005-06,MANU vs. PHX,HOME,27,3,Center(C),Goal Line,-6,71,5.05,1
3427,40500154,1,2005-06,MANU vs. PHX,HOME,23,3,Center(C),Goal Area,-11,35,0.6,1
3428,40500154,1,2005-06,MANU vs. PHX,HOME,33,4,Right Side(R),Goal Line,77,114,5.933333333,0
3429,40500154,1,2005-06,MANU vs. PHX,HOME,46,4,Right Side Center(RC),Mid Range,123,232,0.4166666667,0
3430,40500154,1,2005-06,MANU vs. PHX,HOME,20,4,Center(C),Goal Area,0,0,0,1
3431,40500154,1,2005-06,MANU vs. PHX,HOME,20,3,Center(C),Goal Area,0,0,0.1833333333,1
3432,40500154,1,2005-06,MANU vs. PHX,HOME,37,5,Right Side Center(RC),Mid Range,100,143,0,1
3433,40100316,1,2001-02,MANU vs. SAC,HOME,20,1,Center(C),Goal Area,0,0,10.366666667,0
3434,40100316,1,2001-02,MANU vs. SAC,HOME,36,1,Center(C),Mid Range,-162,42,9.283333333,0
3435,40100316,1,2001-02,MANU vs. SAC,HOME,32,1,Center(C),Goal Line,28,120,8.6,1
3436,40100316,1,2001-02,MANU vs. SAC,HOME,32,1,Center(C),Goal Line,-54,110,7.616666667,1
3437,40100316,1,2001-02,MANU vs. SAC,HOME,33,1,Right Side(R),Mid Range,136,-8,6.416666667,0
