SHOT_ID_NUMBER,MATCH_ID,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL,TIMESTAMP
4387,20300881,38,2,1,5,-182,26,3.783333333,0,2022-10-09
4386,20300881,26,1,1,1,46,45,2.783333333,1,2022-10-09
4385,20300881,20,1,1,4,0,0,3.316666667,1,2022-10-09
4384,20300881,45,1,4,2,-136,212,8.483333333,0,2022-10-09
4394,20300881,25,4,1,1,-39,40,5.383333333,0,2022-10-09
4395,20300881,44,4,1,3,238,53,2.416666667,0,2022-10-09
4391,20300881,29,3,3,5,94,15,9.933333333,1,2022-10-09
4392,20300881,25,3,1,1,28,46,8.633333333,0,2022-10-09
4396,20300926,38,1,4,5,-112,151,4.216666667,1,2022-10-09
4403,20300926,27,3,1,1,-59,48,3.683333333,0,2022-10-09
4397,20300926,27,2,1,5,64,43,8.983333333,0,2022-10-09
4398,20300926,22,2,1,4,23,-1,0.2833333333,0,2022-10-09
4399,20300926,22,2,1,4,-20,15,0.2333333333,1,2022-10-09
4400,20300926,45,3,4,2,-141,212,9,0,2022-10-09
4401,20300926,31,3,5,5,0,0,8.283333333,1,2022-10-09
4402,20300926,48,3,2,2,167,0,7.05,0,2022-10-09
4404,20300926,38,4,4,5,-146,112,8.283333333,0,2022-10-09
4405,20300926,27,4,1,1,5,76,7.316666667,0,2022-10-09
4406,20300926,21,4,1,4,10,8,7.25,1,2022-10-09
4415,20300943,38,3,5,5,-182,51,11.366666667,0,2022-10-09
4408,20300943,20,1,1,4,0,0,5.483333333,0,2022-10-09
4414,20300943,40,2,1,5,71,194,5.216666667,0,2022-10-09
4413,20300943,20,2,1,4,0,0,5.666666667,0,2022-10-09
4412,20300943,27,2,1,1,-64,36,5.716666667,0,2022-10-09
4411,20300943,37,2,3,5,177,-13,6.283333333,0,2022-10-09
4410,20300943,20,2,1,4,0,0,8.7,0,2022-10-09
4409,20300943,26,1,1,1,-8,66,3.233333333,1,2022-10-09
4419,20300943,20,3,1,4,0,0,4.033333333,1,2022-10-09
4418,20300943,38,3,3,5,187,30,8.25,0,2022-10-09
4417,20300943,39,3,4,5,-117,156,10.216666667,1,2022-10-09
4416,20300943,20,3,1,4,0,0,10.85,1,2022-10-09
4407,20300943,41,1,5,5,-214,18,8.75,0,2022-10-09
4420,20300943,45,4,1,2,-13,250,8.333333333,0,2022-10-09
4421,20300943,44,4,4,2,-94,229,2.733333333,1,2022-10-09
4422,20300943,46,4,2,2,154,219,2.133333333,0,2022-10-09
4426,20300952,43,2,1,5,102,215,5.35,0,2022-10-09
4437,20300952,20,4,1,4,0,0,5.083333333,1,2022-10-09
4436,20300952,33,4,5,5,-128,43,6.016666667,0,2022-10-09
4435,20300952,62,3,2,2,177,391,0,0,2022-10-09
4434,20300952,36,3,5,5,-164,38,2.333333333,0,2022-10-09
4431,20300952,45,3,4,2,-92,233,5.683333333,1,2022-10-09
4432,20300952,20,3,1,4,0,0,4.95,0,2022-10-09
4430,20300952,20,3,1,4,0,0,9.9,1,2022-10-09
4429,20300952,27,3,1,1,59,49,10.616666667,1,2022-10-09
4433,20300952,26,3,1,1,36,0,4.45,0,2022-10-09
4438,20300952,32,4,5,1,-71,105,3.666666667,0,2022-10-09
4428,20300952,28,2,5,1,-56,69,4.733333333,0,2022-10-09
4427,20300952,33,2,3,5,130,25,5.133333333,1,2022-10-09
4425,20300952,42,1,3,3,225,-19,3.766666667,0,2022-10-09
4424,20300952,28,1,3,5,84,30,8.866666667,1,2022-10-09
4423,20300952,37,1,2,5,141,109,11.033333333,1,2022-10-09
4439,20300952,52,4,5,5,-164,112,2.983333333,1,2022-10-09
4440,20300952,20,4,1,4,0,0,1.8,1,2022-10-09
4441,20300952,20,4,1,4,0,0,1.166666667,0,2022-10-09
4443,20300966,26,1,1,1,-44,54,3.266666667,0,2022-10-09
4442,20300966,33,1,5,5,-112,81,10.183333333,0,2022-10-09
4457,20300966,42,3,5,5,0,26,0.03333333333,0,2022-10-09
4444,20300966,20,2,1,4,0,0,4.483333333,0,2022-10-09
4445,20300966,28,3,5,5,-87,-1,11.35,1,2022-10-09
4446,20300966,45,3,1,2,135,215,7.7,0,2022-10-09
4447,20300966,20,3,1,4,0,0,7.5,1,2022-10-09
4448,20300966,30,3,5,5,-103,0,5.2,1,2022-10-09
4450,20300966,40,4,1,5,-16,202,9.416666667,1,2022-10-09
4451,20300966,39,4,5,5,-191,-3,7.4,1,2022-10-09
4452,20300966,46,4,2,2,154,0,5.55,1,2022-10-09
4453,20300966,45,4,4,2,-195,169,3.783333333,1,2022-10-09
4454,20300966,40,3,3,5,205,5,2.95,1,2022-10-09
4455,20300966,36,4,3,5,163,45,2.383333333,1,2022-10-09
4449,20300966,20,4,1,4,0,0,9.75,1,2022-10-09
4456,20300966,37,4,3,5,172,-6,1.75,0,2022-10-09
4459,20300966,26,5,1,1,-51,45,0.7666666667,0,2022-10-09
4458,20300966,20,5,1,4,0,0,4.666666667,1,2022-10-09
4462,20300981,20,2,1,4,0,0,10.433333333,1,2022-10-09
4467,20300981,32,3,1,1,10,125,3.816666667,1,2022-10-09
4464,20300981,46,3,1,2,-67,253,10.433333333,1,2022-10-09
4463,20300981,20,2,1,4,0,0,3.783333333,1,2022-10-09
4465,20300981,31,3,3,5,117,15,8.133333333,0,2022-10-09
4466,20300981,44,3,3,3,236,49,5.716666667,0,2022-10-09
4468,20300981,20,4,1,4,0,0,10.05,0,2022-10-09
4469,20300981,20,4,1,4,0,0,9.466666667,1,2022-10-09
4470,20300981,38,4,5,5,-166,81,4.1,1,2022-10-09
4471,20300981,49,4,1,2,33,291,1.166666667,0,2022-10-09
4461,20300981,39,1,4,5,-133,143,0.8666666667,1,2022-10-09
4460,20300981,20,3,1,4,0,0,11,1,2022-10-09
4472,20300995,43,1,1,3,236,-16,11.083333333,0,2022-10-09
4483,20300995,20,3,1,4,0,0,1,1,2022-10-09
4489,20300995,20,4,1,4,0,0,1.166666667,1,2022-10-09
4488,20300995,47,4,4,2,-145,229,1.633333333,0,2022-10-09
4487,20300995,20,4,1,4,0,0,3.233333333,1,2022-10-09
4486,20300995,34,4,4,5,-126,133,5.533333333,0,2022-10-09
4485,20300995,40,4,2,5,82,189,7.833333333,0,2022-10-09
4473,20300995,35,1,3,5,105,120,6.25,1,2022-10-09
4474,20300995,41,1,4,5,-125,171,5.066666667,0,2022-10-09
4476,20300995,32,2,1,1,56,107,3.683333333,1,2022-10-09
4477,20300995,20,2,1,4,0,0,2.2,1,2022-10-09
4478,20300995,34,2,3,5,146,-3,0.9,1,2022-10-09
4479,20300995,28,3,1,1,-5,0,8.916666667,0,2022-10-09
4480,20300995,20,3,1,4,0,0,7.716666667,1,2022-10-09
4475,20300995,20,1,1,4,0,0,1.866666667,0,2022-10-09
4481,20300995,39,3,1,5,0,192,6.733333333,0,2022-10-09
4482,20300995,20,3,1,4,0,0,4.866666667,0,2022-10-09
4484,20300995,30,3,1,1,-18,104,0.08333333333,0,2022-10-09
4496,20301012,20,3,1,4,0,0,5.633333333,1,2022-10-09
4491,20301012,36,1,5,5,-169,18,2.133333333,0,2022-10-09
4497,20301012,38,4,1,5,-11,186,5.683333333,1,2022-10-09
4498,20301012,46,4,1,2,-34,263,3.733333333,0,2022-10-09
4499,20301012,20,4,1,4,0,0,2.5,0,2022-10-09
4500,20301012,77,4,2,5,72,192,0.05,0,2022-10-09
4501,20301012,42,5,4,5,-90,201,3.8,0,2022-10-09
4502,20301012,35,5,1,5,-8,156,0.4166666667,1,2022-10-09
4494,20301012,20,3,1,4,0,0,7.6,0,2022-10-09
4490,20301012,41,1,2,5,112,179,10.716666667,0,2022-10-09
4495,20301012,20,3,1,4,0,0,6,1,2022-10-09
4493,20301012,20,2,1,4,0,0,3,1,2022-10-09
4492,20301012,27,1,1,1,75,3,0.9666666667,0,2022-10-09
4506,20301033,20,1,1,4,0,0,7.616666667,1,2022-10-09
4513,20301033,20,3,1,4,0,0,6.65,0,2022-10-09
4514,20301033,37,3,3,5,176,-18,4.516666667,0,2022-10-09
4515,20301033,20,3,1,4,0,0,0.3833333333,1,2022-10-09
4516,20301033,47,3,4,2,-169,212,0.3,0,2022-10-09
4503,20301033,41,1,4,5,-107,189,11.683333333,1,2022-10-09
4504,20301033,38,1,2,5,90,166,11.166666667,1,2022-10-09
4505,20301033,20,1,1,4,0,0,8.316666667,1,2022-10-09
4518,20301033,39,4,3,5,182,69,3.516666667,0,2022-10-09
4517,20301033,43,4,3,3,233,26,4.583333333,1,2022-10-09
4511,20301033,30,3,5,5,-102,25,9.016666667,1,2022-10-09
4512,20301033,27,3,1,1,-67,33,7.75,1,2022-10-09
4510,20301033,32,3,1,1,-54,112,10.416666667,0,2022-10-09
4509,20301033,20,2,1,4,0,0,3.216666667,1,2022-10-09
4508,20301033,20,1,1,4,0,0,2.466666667,0,2022-10-09
4507,20301033,44,1,2,2,94,229,5.666666667,0,2022-10-09
4531,20301046,34,3,1,5,44,143,2.183333333,1,2022-10-09
4532,20301046,45,3,2,2,163,199,1.833333333,0,2022-10-09
4530,20301046,44,3,2,2,177,176,6.483333333,1,2022-10-09
4519,20301046,20,1,1,4,0,0,11.033333333,1,2022-10-09
4520,20301046,20,1,1,5,0,0,9.866666667,0,2022-10-09
4521,20301046,34,3,5,5,-136,36,8.366666667,0,2022-10-09
4522,20301046,39,1,2,5,115,156,4.866666667,1,2022-10-09
4523,20301046,46,1,4,2,-125,237,0.08333333333,1,2022-10-09
4524,20301046,20,2,1,4,0,0,2.216666667,1,2022-10-09
4525,20301046,21,2,1,4,10,10,1.133333333,1,2022-10-09
4526,20301046,46,2,2,2,118,232,0.5833333333,0,2022-10-09
4527,20301046,20,3,1,4,0,0,10.3,1,2022-10-09
4529,20301046,20,3,1,5,0,0,7.533333333,1,2022-10-09
4528,20301046,20,3,1,4,0,0,9.666666667,1,2022-10-09
4533,20301046,36,4,5,5,-159,-23,6.75,1,2022-10-09
4534,20301046,37,4,1,5,43,173,4.716666667,0,2022-10-09
4539,20301063,35,1,3,5,0,0,3.933333333,0,2022-10-09
4550,20301063,46,4,4,2,-161,214,11.6,0,2022-10-09
4549,20301063,28,3,1,1,39,72,0.6666666667,0,2022-10-09
4548,20301063,47,3,2,2,140,235,2.133333333,1,2022-10-09
4547,20301063,26,3,1,1,57,35,7.233333333,1,2022-10-09
4546,20301063,28,3,3,1,74,31,7.3,0,2022-10-09
4552,20301063,20,4,1,4,0,0,8.85,1,2022-10-09
4553,20301063,20,4,1,4,0,0,4.25,0,2022-10-09
4545,20301063,29,3,5,1,-69,72,7.516666667,0,2022-10-09
4544,20301063,27,3,1,1,46,58,8.116666667,0,2022-10-09
4543,20301063,27,3,1,1,-66,43,11.75,0,2022-10-09
4542,20301063,33,2,1,5,-115,66,0.2666666667,0,2022-10-09
4541,20301063,45,2,2,2,113,224,5.6,0,2022-10-09
4540,20301063,41,1,4,5,-149,153,2.966666667,0,2022-10-09
4551,20301063,32,4,1,1,-26,125,9.816666667,1,2022-10-09
4538,20301063,20,1,1,4,0,0,5.65,1,2022-10-09
4537,20301063,56,1,4,5,-140,178,8.183333333,0,2022-10-09
4536,20301063,30,1,1,1,-56,86,10.366666667,1,2022-10-09
4535,20301063,26,1,1,1,-2,69,11.066666667,1,2022-10-09
4560,20301075,26,3,1,1,-43,46,0,0,2022-10-09
4564,20301075,20,4,1,4,0,0,10.733333333,0,2022-10-09
4562,20301075,45,3,1,2,-187,169,7.283333333,1,2022-10-09
4565,20301075,29,4,1,1,33,84,9.5,0,2022-10-09
4563,20301075,38,3,3,5,186,-8,2.083333333,1,2022-10-09
4558,20301075,46,2,2,2,154,210,3.166666667,0,2022-10-09
4557,20301075,20,1,1,4,0,0,0.6666666667,1,2022-10-09
4556,20301075,20,1,1,4,0,0,3.466666667,0,2022-10-09
4555,20301075,24,1,1,1,36,33,6.516666667,1,2022-10-09
4554,20301075,20,1,1,4,0,0,9.416666667,0,2022-10-09
4561,20301075,20,3,1,4,0,0,11.566666667,1,2022-10-09
4559,20301075,46,2,2,2,95,248,0.5,0,2022-10-09
4575,20301088,26,3,1,1,-66,15,6.533333333,0,2022-10-09
4566,20301088,31,1,1,1,-8,118,10.683333333,0,2022-10-09
4567,20301088,26,1,1,1,0,63,9.016666667,1,2022-10-09
4568,20301088,28,1,3,1,72,38,3.283333333,0,2022-10-09
4569,20301088,37,2,2,5,131,117,10.85,1,2022-10-09
4570,20301088,20,2,1,4,0,0,10.166666667,1,2022-10-09
4571,20301088,20,2,1,4,0,0,8,1,2022-10-09
4572,20301088,20,2,1,5,0,0,5.716666667,1,2022-10-09
4573,20301088,35,2,5,5,-149,25,3.133333333,0,2022-10-09
4574,20301088,33,2,1,1,49,125,0.2333333333,0,2022-10-09
4576,20301088,44,3,2,2,195,141,4.45,1,2022-10-09
4577,20301088,44,3,2,2,222,92,6.050956805,0,2022-10-09
4578,20301088,20,3,1,4,0,0,2.566666667,1,2022-10-09
4579,20301088,20,3,1,4,0,0,1.933333333,0,2022-10-09
4580,20301088,20,4,1,4,0,0,4.85,0,2022-10-09
4581,20301088,28,4,1,1,-23,84,4.816666667,1,2022-10-09
4582,20301088,26,4,1,1,-43,43,4.416666667,0,2022-10-09
4594,20301100,45,4,2,2,140,212,3.333333333,1,2022-10-09
4593,20301100,23,4,1,4,-11,31,6.566666667,1,2022-10-09
4592,20301100,37,4,4,5,-102,145,10.75,0,2022-10-09
4591,20301100,41,3,4,5,-172,130,2.916666667,0,2022-10-09
4583,20301100,37,1,3,5,174,-13,6.733333333,0,2022-10-09
4585,20301100,24,1,1,1,44,-3,3.166666667,0,2022-10-09
4586,20301100,27,2,1,1,0,79,5.283333333,1,2022-10-09
4587,20301100,23,2,1,4,29,20,4.75,0,2022-10-09
4588,20301100,20,2,1,4,0,0,3.933333333,1,2022-10-09
4589,20301100,46,3,2,2,209,156,9.2,1,2022-10-09
4590,20301100,44,3,5,6,-245,-5,3.866666667,1,2022-10-09
4584,20301100,22,1,1,4,-29,2,5.016666667,0,2022-10-09
4595,20301100,46,4,2,2,190,178,1.183333333,0,2022-10-09
4603,20301110,46,2,4,2,-158,217,0.1666666667,0,2022-10-09
4612,20301110,46,4,4,2,-186,194,1.883333333,1,2022-10-09
4607,20301110,39,3,3,5,161,105,4.533333333,0,2022-10-09
4611,20301110,20,4,1,4,0,0,6.583333333,1,2022-10-09
4610,20301110,26,4,1,1,-61,22,9.016666667,0,2022-10-09
4609,20301110,36,3,3,5,167,28,9.233333333,0,2022-10-09
4608,20301110,48,3,4,2,-172,227,3.916666667,0,2022-10-09
4606,20301110,20,3,1,4,0,0,7.15,0,2022-10-09
4605,20301110,20,3,1,4,0,0,9.95,1,2022-10-09
4604,20301110,48,2,1,2,-179,224,0,0,2022-10-09
4602,20301110,24,2,1,1,41,10,3.1,0,2022-10-09
4596,20301110,20,1,1,4,0,0,9.783333333,0,2022-10-09
4601,20301110,45,2,1,2,64,247,4.75,0,2022-10-09
4600,20301110,46,2,1,2,3,260,5.2,1,2022-10-09
4599,20301110,39,2,4,5,-131,143,11.583333333,0,2022-10-09
4598,20301110,36,1,4,5,-122,105,4.783333333,0,2022-10-09
4597,20301110,31,1,1,1,52,107,7.966666667,1,2022-10-09
4622,20301121,46,3,4,2,-115,237,9.183333333,0,2022-10-09
4624,20301121,41,3,5,5,0,82,0.3666666667,1,2022-10-09
4623,20301121,44,3,5,6,-243,-23,8.933333333,0,2022-10-09
4620,20301121,28,2,3,1,49,72,3.033333333,0,2022-10-09
4621,20301121,20,3,1,4,0,0,2.033333333,0,2022-10-09
4613,20301121,33,1,3,5,130,-18,8.633333333,0,2022-10-09
4614,20301121,45,1,4,2,-172,192,5.516666667,0,2022-10-09
4616,20301121,24,3,1,1,-29,35,4.5,0,2022-10-09
4617,20301121,39,2,2,5,94,169,11.366666667,1,2022-10-09
4618,20301121,20,2,1,4,0,0,7.116666667,0,2022-10-09
4625,20301121,42,3,3,3,222,-8,8.5,0,2022-10-09
4626,20301121,44,4,5,6,-241,53,6.833333333,0,2022-10-09
4627,20301121,45,3,4,2,-215,135,5.466666667,0,2022-10-09
4615,20301121,34,1,5,5,-148,22,4.95,0,2022-10-09
4619,20301121,20,2,1,4,0,0,7,0,2022-10-09
4642,20301145,20,3,1,4,0,0,1.933333333,0,2022-10-09
4630,20301145,20,1,1,4,0,0,7.083333333,0,2022-10-09
4641,20301145,20,3,1,4,0,0,8.166666667,0,2022-10-09
4640,20301145,45,3,2,2,164,0,10.4,0,2022-10-09
4639,20301145,45,2,4,2,-118,222,0.6333333333,0,2022-10-09
4638,20301145,20,2,1,4,0,0,4.4,1,2022-10-09
4637,20301145,20,3,1,4,0,0,4.716666667,1,2022-10-09
4636,20301145,20,3,1,4,0,0,6,1,2022-10-09
4635,20301145,45,1,4,2,-197,163,0.08333333333,0,2022-10-09
4634,20301145,20,1,1,4,0,0,1.7,0,2022-10-09
4633,20301145,26,1,1,1,56,33,2.216666667,0,2022-10-09
4632,20301145,20,1,1,4,0,0,2.533333333,0,2022-10-09
4631,20301145,20,1,1,4,0,0,5.083333333,0,2022-10-09
4629,20301145,27,1,1,1,29,69,8.5,1,2022-10-09
4628,20301145,20,1,1,4,0,0,9.366666667,1,2022-10-09
4644,20301145,27,4,1,1,38,61,11.75,0,2022-10-09
4645,20301145,32,4,5,5,-123,-26,10.15,0,2022-10-09
4646,20301145,44,4,2,2,136,209,1.316666667,1,2022-10-09
4643,20301145,29,2,1,1,2,92,5.066666667,0,2022-10-09
4654,20301157,20,4,1,4,0,0,3.45,0,2022-10-09
4652,20301157,40,4,4,5,-77,187,5.583333333,0,2022-10-09
4651,20301157,20,4,1,4,0,0,8.116666667,0,2022-10-09
4650,20301157,45,3,4,2,-108,235,0.01666666667,0,2022-10-09
4649,20301157,39,3,3,5,184,58,1.65,1,2022-10-09
4648,20301157,40,3,1,5,-92,186,4.066666667,0,2022-10-09
4647,20301157,44,2,2,2,158,186,6.683333333,0,2022-10-09
4653,20301157,20,4,1,4,0,0,6.050956805,0,2022-10-09
4667,20301175,48,4,4,2,-120,261,5.4,0,2022-10-09
4668,20301175,34,4,1,5,29,145,2.466666667,0,2022-10-09
4669,20301175,47,4,1,2,-171,215,0.3333333333,0,2022-10-09
4670,20301175,20,4,1,4,0,0,0.2166666667,1,2022-10-09
4666,20301175,33,4,1,1,61,118,6.533333333,0,2022-10-09
4664,20301175,34,3,1,1,56,137,3.333333333,0,2022-10-09
4663,20301175,20,3,1,4,0,0,6.883333333,1,2022-10-09
4665,20301175,35,4,1,5,72,140,11.45,1,2022-10-09
4662,20301175,20,2,1,4,0,0,0.1,1,2022-10-09
4657,20301175,20,1,1,4,0,0,2.016666667,1,2022-10-09
4656,20301175,20,1,1,4,0,0,8.983333333,1,2022-10-09
4655,20301175,20,1,1,4,0,0,11.033333333,0,2022-10-09
4658,20301175,20,2,1,4,0,0,6.266666667,1,2022-10-09
4660,20301175,45,3,4,2,-195,164,4.85,0,2022-10-09
4661,20301175,30,2,1,1,-49,92,0.65,0,2022-10-09
4659,20301175,36,2,3,5,164,33,5.683333333,1,2022-10-09
4686,20301187,38,4,3,5,187,-3,1.683333333,0,2022-10-09
4684,20301187,42,4,2,5,158,163,8.883333333,0,2022-10-09
4683,20301187,41,4,4,5,-113,179,11.416666667,1,2022-10-09
4682,20301187,40,3,2,5,82,184,1.466666667,1,2022-10-09
4681,20301187,41,3,1,5,-41,212,2.05,1,2022-10-09
4680,20301187,30,3,1,1,-46,99,3.166666667,0,2022-10-09
4679,20301187,35,3,1,5,0,156,4.283333333,1,2022-10-09
4678,20301187,20,3,1,4,0,0,9.866666667,0,2022-10-09
4677,20301187,45,3,4,2,-154,197,11.2,0,2022-10-09
4676,20301187,24,2,1,1,0,35,1.5,1,2022-10-09
4687,20301187,46,4,4,2,-220,143,60.433333333,0,2022-10-09
4674,20301187,38,1,3,5,159,91,45.533333333,0,2022-10-09
4673,20301187,43,1,1,2,31,237,8.466666667,0,2022-10-09
4672,20301187,28,1,1,1,5,82,9.6,1,2022-10-09
4671,20301187,39,1,2,5,121,155,10.483333333,1,2022-10-09
4688,20301187,45,4,1,2,-6,255,0.01666666667,1,2022-10-09
4689,20301187,20,6,1,4,0,0,3.516666667,0,2022-10-09
4690,20301187,38,6,2,5,146,115,2.45,0,2022-10-09
4691,20301187,88,3,1,2,15,247,1.7,1,2022-10-09
4692,20301187,34,6,1,5,-133,192,0.15,0,2022-10-09
4693,20301187,58,6,4,2,-200,161,0,1,2022-10-09
4675,20301187,20,2,1,4,0,0,3.133333333,1,2022-10-09
4685,20301187,44,4,1,2,13,240,3.35,1,2022-10-09
4704,20400003,42,4,4,5,-87,209,3.25,0,2022-10-09
4703,20400003,40,4,1,5,-28,206,11.133333333,1,2022-10-09
4702,20400003,34,3,3,5,149,15,0.6333333333,0,2022-10-09
4700,20400003,36,3,4,5,-128,102,5.616666667,0,2022-10-09
4699,20400003,20,3,1,4,0,0,9.183333333,0,2022-10-09
4697,20400003,45,2,2,2,144,209,1.85,1,2022-10-09
4696,20400003,46,2,2,2,87,247,6.7,0,2022-10-09
4695,20400003,29,1,1,5,92,2,2.333333333,0,2022-10-09
4694,20400003,30,1,5,5,-105,-3,10.333333333,0,2022-10-09
4701,20400003,20,3,1,4,0,0,4.766666667,1,2022-10-09
4705,20400003,20,4,1,4,0,0,1.583333333,0,2022-10-09
4706,20400003,39,4,4,5,-128,153,1.05,0,2022-10-09
4707,20400003,33,4,1,1,-66,117,0.1833333333,1,2022-10-09
4698,20400003,35,3,5,5,-156,-9,11.716666667,1,2022-10-09
4708,20400014,30,1,3,5,94,41,11.766666667,0,2022-10-09
4710,20400014,41,1,4,5,-169,138,1.716666667,0,2022-10-09
4711,20400014,20,1,1,4,0,0,1.35,1,2022-10-09
4712,20400014,43,1,2,5,95,217,0.03333333333,0,2022-10-09
4713,20400014,20,2,1,4,0,0,10.833333333,0,2022-10-09
4714,20400014,43,3,2,5,174,158,6.766666667,1,2022-10-09
4715,20400014,44,3,4,2,-89,230,3.433333333,0,2022-10-09
4716,20400014,43,3,2,2,164,173,0.05,1,2022-10-09
4709,20400014,41,1,4,5,-145,158,4.666666667,0,2022-10-09
4720,20400014,44,4,4,2,-89,230,6.683333333,0,2022-10-09
4717,20400014,46,4,2,2,187,186,10.016666667,0,2022-10-09
4718,20400014,31,4,3,1,64,95,8.066666667,1,2022-10-09
4719,20400014,44,4,4,2,-94,227,7.466666667,1,2022-10-09
4721,20400014,39,4,1,5,169,99,16.283333333,1,2022-10-09
4727,20400027,39,2,4,5,-125,153,6.983333333,0,2022-10-09
4732,20400027,44,3,2,2,159,184,5.15,0,2022-10-09
4722,20400027,33,1,5,5,-133,0,4.516666667,0,2022-10-09
4723,20400027,44,1,5,6,-237,79,0.4833333333,0,2022-10-09
4739,20400027,20,4,1,4,0,0,0.1833333333,0,2022-10-09
4738,20400027,40,4,5,5,-202,56,4.616666667,0,2022-10-09
4737,20400027,44,4,5,6,-233,76,6.083333333,1,2022-10-09
4736,20400027,27,4,1,1,-71,0,7.666666667,1,2022-10-09
4735,20400027,28,4,1,1,24,81,9.633333333,1,2022-10-09
4734,20400027,26,4,1,1,61,15,9.983333333,0,2022-10-09
4733,20400027,20,4,1,4,0,0,10.516666667,0,2022-10-09
4724,20400027,44,1,2,2,126,207,0.01666666667,0,2022-10-09
4725,20400027,38,2,2,5,62,171,10.833333333,0,2022-10-09
4731,20400027,20,3,1,4,0,0,11.733333333,0,2022-10-09
4730,20400027,32,2,5,5,-128,10,0.01666666667,0,2022-10-09
4729,20400027,20,2,1,4,0,0,3.816666667,1,2022-10-09
4728,20400027,38,2,1,5,-135,132,4.2,1,2022-10-09
4726,20400027,36,2,5,5,-159,31,9.433333333,1,2022-10-09
4742,20400044,24,1,1,1,-3,46,1.45,1,2022-10-09
4743,20400044,34,2,5,5,-97,0,10.166666667,0,2022-10-09
4740,20400044,42,1,4,5,-182,133,4.183333333,0,2022-10-09
4741,20400044,39,1,4,5,-130,143,2.583333333,1,2022-10-09
4744,20400044,25,2,1,1,-16,49,0.1333333333,1,2022-10-09
4748,20400044,46,3,4,2,-130,233,0.45,1,2022-10-09
4745,20400044,20,3,1,4,0,0,7.033333333,1,2022-10-09
4746,20400044,20,3,1,4,0,0,4.15,0,2022-10-09
4747,20400044,45,3,2,2,89,238,2.216666667,0,2022-10-09
4750,20400053,20,2,1,4,0,0,11.183333333,1,2022-10-09
4754,20400053,43,2,5,6,-235,3,0.08333333333,0,2022-10-09
4759,20400053,35,4,5,5,0,51,4.666666667,1,2022-10-09
4758,20400053,36,4,3,5,144,74,9.816666667,1,2022-10-09
4757,20400053,36,3,3,5,166,22,1.666666667,1,2022-10-09
4756,20400053,45,3,4,2,-159,0,5.383333333,0,2022-10-09
4755,20400053,43,3,5,6,0,-11,6.783333333,0,2022-10-09
4753,20400053,36,2,3,5,167,5,0.7666666667,1,2022-10-09
4752,20400053,35,2,5,5,-154,8,2.7,0,2022-10-09
4751,20400053,29,2,5,5,-94,20,10.533333333,0,2022-10-09
4749,20400053,20,1,1,4,0,0,3.816666667,0,2022-10-09
4775,20400065,26,3,1,1,-13,59,1.733333333,0,2022-10-09
4765,20400065,20,2,1,4,0,0,3.866666667,0,2022-10-09
4776,20400065,45,3,4,5,-174,189,0.7333333333,0,2022-10-09
4774,20400065,25,3,1,1,3,51,3.983333333,0,2022-10-09
4773,20400065,40,3,5,5,-205,0,6,0,2022-10-09
4772,20400065,46,3,4,2,-159,207,6.433333333,0,2022-10-09
4770,20400065,67,3,1,4,0,0,8.15,0,2022-10-09
4771,20400065,20,3,1,4,0,0,8.1,1,2022-10-09
4760,20400065,45,1,2,5,138,219,10.9,1,2022-10-09
4761,20400065,20,1,1,4,0,0,5.266666667,0,2022-10-09
4762,20400065,28,1,3,5,85,3,5,0,2022-10-09
4763,20400065,46,1,2,2,103,242,0,0,2022-10-09
4764,20400065,20,2,1,4,0,0,11.333333333,0,2022-10-09
4766,20400065,38,2,2,5,118,137,3.133333333,1,2022-10-09
4767,20400065,31,2,1,5,-48,109,2.083333333,0,2022-10-09
4768,20400065,45,2,2,2,89,243,0.6833333333,0,2022-10-09
4769,20400065,38,3,4,5,-59,171,10.466666667,0,2022-10-09
4779,20400073,33,1,3,5,128,35,8.633333333,1,2022-10-09
4780,20400073,32,1,1,1,31,123,7.316666667,0,2022-10-09
4778,20400073,41,1,2,5,151,148,9.216666667,0,2022-10-09
4781,20400073,38,1,1,5,-5,183,2.033333333,0,2022-10-09
4782,20400073,40,1,4,5,-149,0,1.016666667,0,2022-10-09
4783,20400073,26,2,1,1,67,0,9.933333333,0,2022-10-09
4784,20400073,42,2,4,5,-125,186,8.1,1,2022-10-09
4785,20400073,43,2,3,3,236,15,2.966666667,0,2022-10-09
4786,20400073,41,2,2,5,140,158,0.2166666667,1,2022-10-09
4787,20400073,36,3,3,5,163,22,10.6,0,2022-10-09
4789,20400073,35,3,5,5,-138,69,3.616666667,1,2022-10-09
4790,20400073,20,3,1,4,0,0,2.516666667,1,2022-10-09
4792,20400073,34,4,1,5,-13,145,8.6,0,2022-10-09
4791,20400073,27,3,1,1,-54,59,9.883333333,1,2022-10-09
4777,20400073,45,1,2,2,205,155,10.666666667,1,2022-10-09
4788,20400073,30,3,5,1,-56,91,4.933333333,1,2022-10-09
4798,20400073,46,4,1,2,13,260,1.183333333,0,2022-10-09
4797,20400073,20,3,1,4,0,0,2.65,1,2022-10-09
4795,20400073,28,4,5,1,-79,26,5.2,1,2022-10-09
4794,20400073,45,4,4,2,-184,181,5.816666667,0,2022-10-09
